CI,Condition,Imaging_method,Colony,X_centerPx,Y_centerPx,X_centerUm,Y_centerUm,RadiusPx,RadiusUm,Spatial_calibration,Frame,Time
CI1390,patient,TL,1,2105,1249,57502.6420302777,34119.1448436185,0,0,27.3171696105832,1,0
CI1390,patient,TL,2,2563,953,70013.9057119249,26033.2626388858,0,0,27.3171696105832,1,0
CI1390,patient,TL,3,2884,701,78782.7171569221,19149.3358970189,0,0,27.3171696105832,1,0
CI1390,patient,TL,4,2937,957,80230.527146283,26142.5313173282,0,0,27.3171696105832,1,0
CI1390,patient,TL,5,2940,841,80312.4786551148,22973.7396425005,0,0,27.3171696105832,1,0
CI1390,patient,TL,6,2791,636,76242.2203831378,17373.7198723309,0,0,27.3171696105832,1,0
CI1390,patient,TL,7,2141,2559,58486.0601362587,69904.6370334825,0,0,27.3171696105832,1,0
CI1390,patient,TL,8,1791,1727,48925.0507725546,47176.7519174773,0,0,27.3171696105832,1,0
CI1390,patient,TL,9,2443,906,66735.8453586549,24749.3556671884,0,0,27.3171696105832,1,0
CI1390,patient,TL,10,1601,2239,43734.7885465438,61163.1427580959,0,0,27.3171696105832,1,0
CI1390,patient,TL,11,2502,2414,68347.5583656793,65943.647439948,0,0,27.3171696105832,1,0
CI1390,patient,TL,12,2542,427,69440.2451501026,11664.431423719,0,0,27.3171696105832,1,0
CI1390,patient,TL,13,3438,405,93916.4291211852,11063.4536922862,0,0,27.3171696105832,1,0
CI1390,patient,TL,14,1681,2429,45920.1621153904,66353.4049841067,0,0,27.3171696105832,1,0
CI1390,patient,TL,15,2625,1138,71707.570227781,31086.9390168437,0,0,27.3171696105832,1,0
CI1390,patient,TL,16,3097,1680,84601.2742839763,45892.8449457799,0,0,27.3171696105832,1,0
CI1390,patient,TL,17,1608,1779,43926.0087338179,48597.2447372276,0,0,27.3171696105832,1,0
CI1390,patient,TL,18,3982,2043,108776.969389342,55808.9775144216,0,0,27.3171696105832,1,0
CI1390,patient,TL,19,1861,1601,50837.2526452954,43734.7885465438,0,0,27.3171696105832,1,0
CI1390,patient,TL,20,3907,2368,106728.181668549,64687.0576378611,0,0,27.3171696105832,1,0
CI1390,patient,TL,21,1748,1272,47750.4124792995,34747.4397446619,0,0,27.3171696105832,1,0
CI1390,patient,TL,22,3011,2018,82251.9976974662,55126.048274157,0,0,27.3171696105832,1,0
CI1390,patient,TL,23,3289,1425,89846.1708492083,38926.9666950811,0,0,27.3171696105832,1,0
CI1390,patient,TL,24,2829,2278,77280.27282834,62228.5123729086,0,0,27.3171696105832,1,0
CI1390,patient,TL,25,2160,1457,59005.0863588598,39801.1161226198,0,0,27.3171696105832,1,0
CI1390,patient,TL,26,2155,1548,58868.5005108069,42286.9785571829,0,0,27.3171696105832,1,0
CI1390,patient,TL,27,4172,1898,113967.231615353,51847.987920887,0,0,27.3171696105832,1,0
CI1390,patient,TL,28,2141,1477,58486.0601362587,40347.4595148315,0,0,27.3171696105832,1,0
CI1390,patient,TL,1,2105,1251,57502.6420302777,34173.7791828396,0,0,27.3171696105832,2,0.166666666666667
CI1390,patient,TL,2,2563,955,70013.9057119249,26087.896978107,0,0,27.3171696105832,2,0.166666666666667
CI1390,patient,TL,3,2884,703,78782.7171569221,19203.97023624,0,0,27.3171696105832,2,0.166666666666667
CI1390,patient,TL,4,2937,959,80230.527146283,26197.1656565493,0,0,27.3171696105832,2,0.166666666666667
CI1390,patient,TL,5,2940,843,80312.4786551148,23028.3739817217,0,0,27.3171696105832,2,0.166666666666667
CI1390,patient,TL,6,2791,638,76242.2203831378,17428.3542115521,0,0,27.3171696105832,2,0.166666666666667
CI1390,patient,TL,7,2141,2561,58486.0601362587,69959.2713727037,0,0,27.3171696105832,2,0.166666666666667
CI1390,patient,TL,8,1791,1729,48925.0507725546,47231.3862566984,0,0,27.3171696105832,2,0.166666666666667
CI1390,patient,TL,9,2443,908,66735.8453586549,24803.9900064096,0,0,27.3171696105832,2,0.166666666666667
CI1390,patient,TL,10,1601,2241,43734.7885465438,61217.7770973171,0,0,27.3171696105832,2,0.166666666666667
CI1390,patient,TL,11,2502,2416,68347.5583656793,65998.2817791691,0,0,27.3171696105832,2,0.166666666666667
CI1390,patient,TL,12,2542,429,69440.2451501026,11719.0657629402,0,0,27.3171696105832,2,0.166666666666667
CI1390,patient,TL,13,3438,407,93916.4291211852,11118.0880315074,0,0,27.3171696105832,2,0.166666666666667
CI1390,patient,TL,14,1681,2431,45920.1621153904,66408.0393233279,0,0,27.3171696105832,2,0.166666666666667
CI1390,patient,TL,15,2625,1140,71707.570227781,31141.5733560649,0,0,27.3171696105832,2,0.166666666666667
CI1390,patient,TL,16,3097,1682,84601.2742839763,45947.479285001,0,0,27.3171696105832,2,0.166666666666667
CI1390,patient,TL,17,1608,1781,43926.0087338179,48651.8790764488,0,0,27.3171696105832,2,0.166666666666667
CI1390,patient,TL,18,3982,2045,108776.969389342,55863.6118536427,0,0,27.3171696105832,2,0.166666666666667
CI1390,patient,TL,19,1861,1603,50837.2526452954,43789.422885765,0,0,27.3171696105832,2,0.166666666666667
CI1390,patient,TL,20,3907,2370,106728.181668549,64741.6919770823,0,0,27.3171696105832,2,0.166666666666667
CI1390,patient,TL,21,1748,1274,47750.4124792995,34802.0740838831,0,0,27.3171696105832,2,0.166666666666667
CI1390,patient,TL,22,3011,2020,82251.9976974662,55180.6826133782,0,0,27.3171696105832,2,0.166666666666667
CI1390,patient,TL,23,3289,1427,89846.1708492083,38981.6010343023,0,0,27.3171696105832,2,0.166666666666667
CI1390,patient,TL,24,2829,2280,77280.27282834,62283.1467121298,0,0,27.3171696105832,2,0.166666666666667
